0.000,0.000,-0.253,0.000,0.000,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,-0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.139,0.000,-0.486,0.000,0.000,-0.016,0.420,0.271,-0.131,-0.293,0.000,0.000,0.077,-0.274,0.000,0.000,0.029,0.000,0.000,0.000
-0.026,0.000,-0.254,-0.286,0.156,0.000,-0.287,0.288,0.000,0.000,0.000,0.000,0.000,0.000,-0.260,0.000,0.000,0.000,0.000,0.000
0.000,0.000,-0.307,0.055,0.000,0.000,0.000,0.000,0.372,0.000,0.000,-0.261,0.000,0.000,0.000,0.163,0.000,0.000,0.000,0.000
0.000,0.000,-0.060,0.343,0.000,0.000,-0.293,0.000,0.000,-0.216,0.000,-0.286,-0.130,-0.413,0.000,0.000,0.000,-0.312,0.000,0.000
0.000,0.161,0.000,0.000,0.098,0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.355,-0.138,0.000,0.000

0.648,0.000,0.000,0.000,0.344,-0.166,0.000,0.000,0.000,0.000,-0.122,0.000,0.000,0.000,0.000,-0.011,0.078,0.372,0.000,0.000
0.000,0.548,0.000,0.270,0.000,0.000,-0.085,-0.063,0.000,0.200,0.000,0.000,0.000,0.000,-0.211,0.000,0.000,-0.335,0.000,-0.231
0.000,-0.121,0.704,-0.200,0.000,0.000,0.184,0.388,0.115,0.000,0.080,0.046,0.000,-0.066,0.000,0.220,0.199,0.189,-0.053,0.000
-0.041,0.350,0.000,0.649,0.071,0.000,0.154,0.063,0.045,0.000,0.395,0.045,0.000,0.000,-0.351,0.000,-0.045,-0.112,0.000,0.000
0.000,-0.163,0.396,0.077,0.705,0.000,0.173,0.027,0.000,0.000,0.000,0.000,0.000,-0.069,0.000,-0.043,0.300,0.000,0.000,-0.306
0.000,-0.068,0.000,0.104,0.000,0.832,0.000,0.000,0.223,-0.120,0.000,-0.012,0.000,-0.213,0.000,0.000,0.000,0.000,0.325,0.000
-0.159,0.000,-0.144,0.000,-0.187,0.000,0.651,0.000,0.000,-0.075,0.000,-0.165,0.000,0.000,0.000,-0.135,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,-0.144,0.000,0.227,0.610,0.000,-0.341,0.000,0.023,0.000,0.000,0.000,0.057,0.150,-0.061,0.032,0.000
0.000,0.059,0.000,0.000,0.000,0.000,-0.208,0.000,0.465,-0.075,0.076,0.239,0.149,0.144,0.000,0.000,0.000,-0.271,0.000,0.000
0.000,-0.009,0.000,0.066,0.000,0.113,0.000,0.000,-0.196,0.610,0.000,0.000,-0.068,-0.082,0.000,0.106,0.000,0.000,0.000,0.000
-0.103,0.000,0.000,0.000,0.000,-0.160,0.157,0.000,0.000,0.000,0.475,0.000,0.000,0.152,-0.364,0.000,0.000,0.000,0.155,0.000
-0.039,0.000,0.000,0.109,0.000,0.000,0.000,0.109,0.057,0.000,-0.277,0.824,0.000,0.158,0.000,0.000,0.000,-0.070,0.000,0.000
0.050,0.054,0.000,0.000,0.000,0.000,0.000,0.106,0.000,0.000,0.000,-0.151,0.735,0.000,-0.366,0.000,-0.328,0.000,-0.022,0.000
0.000,0.000,-0.059,-0.140,0.107,0.156,0.000,-0.038,-0.154,0.000,0.000,0.310,0.000,0.603,0.000,-0.044,-0.093,0.000,0.000,-0.075
-0.026,0.109,0.190,0.000,0.227,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.131,0.491,0.000,0.000,0.000,0.000,0.000
-0.293,0.000,0.228,0.000,0.000,0.000,-0.238,-0.204,0.216,0.122,-0.142,0.000,0.000,0.157,0.000,0.754,-0.308,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.184,0.143,0.000,-0.107,-0.263,0.000,0.000,0.000,0.359,0.364,0.000,0.000,0.000
0.040,0.000,0.000,0.000,0.000,0.000,-0.153,0.000,0.112,-0.181,0.000,0.000,0.084,0.000,0.000,-0.074,-0.024,0.442,0.000,0.000
0.000,0.000,0.000,0.000,0.000,-0.114,0.282,-0.194,0.000,0.000,0.000,0.000,0.000,0.132,0.000,0.000,0.000,0.089,0.533,0.082
0.000,0.000,-0.107,0.148,0.000,0.000,0.000,0.000,0.351,0.112,0.000,-0.216,-0.106,0.000,0.111,0.143,0.288,0.000,0.000,0.443
