0.000,0.000,0.000,0.000,0.444,0.000,0.000,0.000,0.395,-0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.090,-0.083,0.000,0.000,0.000,0.437,-0.225,0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.000,0.000,0.000,0.000,0.000
0.143,0.000,-0.150,0.000,0.000,0.000,0.627,0.000,0.239,0.000,-0.319,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.535,-0.164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.231,0.000
0.000,0.000,0.000,0.000,0.386,0.016,0.000,0.000,0.284,0.214,0.305,0.000,0.000,0.104,0.000,-0.277,0.267,-0.354,0.000,-0.100
0.331,0.000,0.000,0.000,0.000,0.390,0.000,0.000,-0.301,0.491,0.000,0.000,-0.373,0.000,0.000,0.000,0.281,0.000,0.000,0.000
0.000,0.000,-0.223,0.000,0.000,0.000,0.000,0.113,0.000,0.000,0.573,0.000,0.000,0.000,0.000,0.117,0.000,0.000,0.000,0.000
0.000,-0.226,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.505,0.000,0.000,0.000,0.000,0.180,0.000,0.000,0.000
0.216,0.000,0.000,0.000,-0.287,-0.009,0.000,-0.165,0.000,0.000,0.000,0.000,0.525,0.000,0.000,0.000,0.000,0.000,-0.301,0.000
0.000,0.000,0.000,0.000,0.000,0.305,0.000,0.000,0.000,0.206,0.000,0.000,0.000,0.598,0.000,0.000,0.000,0.000,0.000,0.000
0.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.576,0.000,0.024,0.000,0.000,0.000
0.000,0.370,0.000,0.000,0.000,0.000,0.000,0.138,0.000,0.000,0.000,0.000,0.335,0.000,0.000,0.525,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.126,-0.132,0.532,0.000,0.000,0.291
0.000,0.000,-0.272,0.000,0.000,-0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.097,0.000,0.583,0.000,0.114
0.000,0.000,0.000,0.000,0.000,0.214,0.000,0.000,-0.247,0.000,0.000,0.000,0.000,0.000,-0.377,0.154,0.000,0.000,0.266,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.347,-0.211,-0.100,0.000,0.108,0.000,0.000,0.123,0.000,-0.229,0.000,0.265

0.000,0.000,-0.188,0.257,0.000,0.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.059
-0.271,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.208,-0.021,0.000,-0.263,-0.298,0.096,0.000,0.264
0.000,-0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.123
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.021,0.000
0.000,0.025,-0.049,0.000,0.000,0.000,0.000,0.000,0.000,-0.257,0.000,0.000,0.000,0.000,0.000,0.000,-0.254,0.218,0.000,-0.224
-0.244,0.000,0.000,0.000,0.000,0.000,0.000,-0.292,-0.233,0.000,0.000,0.000,-0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.009,0.188,0.000,0.264,0.000,0.000,0.000,0.000,0.000,0.000,-0.237,-0.236,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.221
0.064,0.000,0.000,-0.221,0.000,-0.015,0.000,0.000,-0.182,0.000,-0.050,0.000,0.000,0.000,0.000,0.000,0.000,-0.173,0.000,0.000
0.000,-0.284,0.000,0.000,0.000,0.000,0.041,0.000,0.000,0.000,0.000,0.000,0.000,-0.237,0.000,0.000,0.000,0.000,0.000,0.000
0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,-0.296,0.000
0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.227,0.000,0.000,0.000,0.260,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.000,0.000,0.000
0.000,-0.006,0.000,0.000,0.000,0.000,0.000,-0.167,0.000,0.000,0.000,-0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.221,-0.183,0.000,0.000,0.000,0.023,0.000,-0.283,-0.120,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.112,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.000
0.000,0.000,0.000,0.000,0.007,0.000,0.000,-0.252,0.000,0.000,0.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.166
0.239,0.000,0.000,0.000,0.000,0.000,0.000,-0.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.094,0.000,0.000,0.000,0.000,-0.289,0.000,0.000,0.000,0.134,0.000,0.000,0.000,0.020,0.000,0.000,0.000,-0.034
0.000,0.000,0.000,0.000,0.000,-0.232,-0.271,-0.254,0.000,-0.085,0.000,0.000,0.000,0.000,0.000,-0.185,0.000,0.000,0.000,0.000
-0.061,0.100,-0.294,0.000,0.000,0.000,0.184,0.000,0.000,0.000,0.000,-0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
